source,target,weight
288221,814860,15
288221,842433,13
288221,883692,12
288221,897538,12
288221,950321,11
288231,303196,18
288231,341103,11
288231,358330,11
288231,399360,11
288231,399509,12
288231,401627,16
288231,402876,11
288231,402904,11
288231,410429,12
288231,415083,11
288231,42706,11
288231,45445,14
288231,505123,12
288231,521294,14
288231,535481,11
288231,539812,12
288231,539818,12
288231,539822,12
288231,54388,11
288231,54393,12
288231,553428,12
288231,564101,11
288231,565387,13
288231,566678,11
288231,573904,11
288231,591822,13
288231,59595,12
288231,611339,12
288231,629721,12
288231,63083,11
288231,648250,11
288231,650146,12
288231,654165,13
288231,654203,11
288231,655411,13
288231,659024,13
288231,665020,12
288231,671587,11
288231,673648,11
288231,673653,14
288231,673656,17
288231,673660,11
288231,685791,12
288231,685828,11
288231,687691,12
288231,70938,13
288231,712123,11
288231,717263,12
288231,735544,15
288231,747728,11
288231,747729,11
288231,747730,11
288231,747731,11
288231,752802,11
288231,753164,11
288231,753174,11
288231,753401,11
288231,754971,13
288231,774833,12
288231,784204,13
288231,784217,16
288231,784225,17
288231,784229,11
288231,797050,11
288231,797055,11
288231,803624,13
288231,803629,11
288231,804030,12
288231,804166,12
288231,804496,14
288231,805249,13
288231,805259,11
288231,805262,14
288231,805557,11
288231,805563,16
288231,805566,11
288231,805572,14
288231,805578,14
288231,805587,11
288231,805743,11
288231,805773,11
288231,806502,12
288231,806509,11
288231,806537,11
288231,806594,15
288231,806642,12
288231,806643,11
288231,807492,12
288231,807518,12
288231,811077,12
288231,811163,11
288231,815622,11
288231,82640,13
288231,827766,15
288231,836770,15
288231,849948,11
288231,90622,13
288231,910045,14
288231,917789,11
288231,93675,13
288231,940188,16
288231,943986,12
288231,960506,12
288263,288753,14
288263,328853,11
288263,333934,13
288263,374962,11
288263,401603,12
288263,437070,11
288263,6614,11
288263,773887,13
28872,52358,12
28872,52383,12
28872,874500,11
288753,29283,12
288753,29291,11
288753,296275,12
288753,30706,14
288753,317467,11
288753,328853,14
288753,33049,11
288753,330537,19
288753,333934,21
288753,352818,11
288753,35435,12
288753,371389,11
288753,374951,12
288753,374962,17
288753,382385,11
288753,401603,15
288753,437070,21
288753,440969,14
288753,481969,13
288753,481975,12
288753,518942,11
288753,54406,13
288753,551527,11
288753,557893,11
288753,560158,12
288753,565262,13
288753,572293,13
288753,57611,14
288753,587990,11
288753,62547,12
288753,651321,11
288753,657348,11
288753,6614,15
288753,677808,15
288753,682825,12
288753,7099,12
288753,710093,11
288753,711169,11
288753,714947,13
288753,714957,11
288753,716150,11
288753,76080,11
288753,762932,11
288753,773887,17
288753,773943,12
288753,795418,12
288753,797640,14
288753,803234,11
288753,803367,11
288753,804169,11
288753,805252,13
288753,805727,17
288753,827411,11
288753,839748,14
288753,863591,14
288753,883319,15
288753,946734,12
288753,950219,16
288753,984381,12
28887,35685,12
28887,60268,15
28887,642329,13
28887,754996,14
28887,950321,16
28943,31185,26
28943,449927,11
289450,300127,15
289450,300713,12
289450,303196,16
289450,394785,11
289450,438214,13
289450,508214,12
289450,53707,14
289450,576269,12
289450,602625,16
289450,66350,16
289450,717323,15
289450,745909,11
289450,745911,11
289450,753775,13
289450,868167,12
289501,289505,30
289501,289506,30
289501,289514,30
289501,303196,21
289501,332100,11
289501,335335,12
289501,339859,11
289501,383525,11
289501,385335,14
289501,398166,20
289501,399374,12
289501,402901,11
289501,402904,11
289501,422060,11
289501,439094,11
289501,448351,20
289501,507022,14
289501,51926,11
289501,530832,14
289501,535481,15
289501,540183,14
289501,540678,11
289501,558676,12
289501,566051,11
289501,58785,13
289501,607099,12
289501,61257,13
289501,634105,11
289501,642194,15
289501,664818,13
289501,665006,12
289501,68694,11
289501,687691,12
289501,691658,12
289501,714941,12
289501,719549,11
289501,729335,11
289501,73214,11
289501,741860,11
289501,753064,12
289501,761261,12
289501,761264,12
289501,761265,12
289501,774826,12
289501,777678,14
289501,784204,14
289501,796515,12
289501,801145,12
289501,803249,12
289501,803629,15
289501,804166,12
289501,804496,12
289501,805096,11
289501,805107,11
289501,805117,12
289501,805234,11
289501,805237,15
289501,805238,13
289501,805578,13
289501,805583,14
289501,805740,15
289501,805767,11
289501,806483,12
289501,806502,11
289501,806509,14
289501,806518,15
289501,806592,14
289501,806642,12
289501,806911,12
289501,807492,15
289501,811072,13
289501,812393,13
289501,846318,11
289501,866603,12
289501,876364,11
289501,886654,11
289501,889311,12
289501,898479,11
289501,909847,12
289501,940188,11
289501,946715,12
289505,289506,30
289505,289514,30
289505,303196,21
289505,332100,11
289505,335335,12
289505,339859,11
289505,383525,11
289505,385335,14
289505,398166,20
289505,399374,12
289505,402901,11
289505,402904,11
289505,422060,11
289505,439094,11
289505,448351,20
289505,507022,14
289505,51926,11
289505,530832,14
289505,535481,15
289505,540183,14
289505,540678,11
289505,558676,12
289505,566051,11
289505,58785,13
289505,607099,12
289505,61257,13
289505,634105,11
289505,642194,15
289505,664818,13
289505,665006,12
289505,68694,11
289505,687691,12
289505,691658,12
289505,714941,12
289505,719549,11
289505,729335,11
289505,73214,11
289505,741860,11
289505,753064,12
289505,761261,12
289505,761264,12
289505,761265,12
289505,774826,12
289505,777678,14
289505,784204,14
289505,796515,12
289505,801145,12
289505,803249,12
289505,803629,15
289505,804166,12
289505,804496,12
289505,805096,11
289505,805107,11
289505,805117,12
289505,805234,11
289505,805237,15
289505,805238,13
289505,805578,13
289505,805583,14
289505,805740,15
289505,805767,11
289505,806483,12
289505,806502,11
289505,806509,14
289505,806518,15
289505,806592,14
289505,806642,12
289505,806911,12
289505,807492,15
289505,811072,13
289505,812393,13
289505,846318,11
289505,866603,12
289505,876364,11
289505,886654,11
289505,889311,12
289505,898479,11
289505,909847,12
289505,940188,11
289505,946715,12
289506,289514,30
289506,303196,21
289506,332100,11
289506,335335,12
289506,339859,11
289506,383525,11
289506,385335,14
289506,398166,20
289506,399374,12
289506,402901,11
289506,402904,11
289506,422060,11
289506,439094,11
289506,448351,20
289506,507022,14
289506,51926,11
289506,530832,14
289506,535481,15
289506,540183,14
289506,540678,11
289506,558676,12
289506,566051,11
289506,58785,13
289506,607099,12
289506,61257,13
289506,634105,11
289506,642194,15
289506,664818,13
289506,665006,12
289506,68694,11
289506,687691,12
289506,691658,12
289506,714941,12
289506,719549,11
289506,729335,11
289506,73214,11
289506,741860,11
289506,753064,12
289506,761261,12
289506,761264,12
289506,761265,12
289506,774826,12
289506,777678,14
289506,784204,14
289506,796515,12
289506,801145,12
289506,803249,12
289506,803629,15
289506,804166,12
289506,804496,12
289506,805096,11
289506,805107,11
289506,805117,12
289506,805234,11
289506,805237,15
289506,805238,13
289506,805578,13
289506,805583,14
289506,805740,15
289506,805767,11
289506,806483,12
289506,806502,11
289506,806509,14
289506,806518,15
289506,806592,14
289506,806642,12
289506,806911,12
289506,807492,15
289506,811072,13
289506,812393,13
289506,846318,11
289506,866603,12
289506,876364,11
289506,886654,11
289506,889311,12
289506,898479,11
289506,909847,12
289506,940188,11
289506,946715,12
289514,303196,21
289514,332100,11
289514,335335,12
289514,339859,11
289514,383525,11
289514,385335,14
289514,398166,20
289514,399374,12
289514,402901,11
289514,402904,11
289514,422060,11
289514,439094,11
289514,448351,20
289514,507022,14
289514,51926,11
289514,530832,14
289514,535481,15
289514,540183,14
289514,540678,11
289514,558676,12
289514,566051,11
289514,58785,13
289514,607099,12
289514,61257,13
289514,634105,11
289514,642194,15
289514,664818,13
289514,665006,12
289514,68694,11
289514,687691,12
289514,691658,12
289514,714941,12
289514,719549,11
289514,729335,11
289514,73214,11
289514,741860,11
289514,753064,12
289514,761261,12
289514,761264,12
289514,761265,12
289514,774826,12
289514,777678,14
289514,784204,14
289514,796515,12
289514,801145,12
289514,803249,12
289514,803629,15
289514,804166,12
289514,804496,12
289514,805096,11
289514,805107,11
289514,805117,12
289514,805234,11
289514,805237,15
289514,805238,13
289514,805578,13
289514,805583,14
289514,805740,15
289514,805767,11
289514,806483,12
289514,806502,11
289514,806509,14
289514,806518,15
289514,806592,14
289514,806642,12
289514,806911,12
289514,807492,15
289514,811072,13
289514,812393,13
289514,846318,11
289514,866603,12
289514,876364,11
289514,886654,11
289514,889311,12
289514,898479,11
289514,909847,12
289514,940188,11
289514,946715,12
289555,340195,13
289555,602526,14
289555,664125,11
289555,701659,11
289555,753174,11
289555,774060,11
289555,806919,11
289555,828848,11
289555,840387,11
289555,879239,11
289981,32109,11
290106,303196,13
290106,714957,12
290106,796429,11
29020,300714,11
29020,324891,11
29020,714941,11
29020,714945,16
29020,714957,19
29020,947252,11
29020,949622,16
29020,950166,14
29020,950219,11
29049,332982,11
29049,60268,12
29049,642329,12
29049,804519,11
290974,303196,12
290974,564101,11
290974,591985,12
290974,66917,11
290974,685828,12
290974,753415,11
290974,804505,12
290974,816466,11
290974,837782,11
291804,308981,12
291804,812897,12
291804,834847,12
29283,29285,11
29283,328853,11
29283,333934,12
29283,360880,11
29283,374962,11
29283,773887,11
29283,839748,11
29283,863591,11
29285,29291,11
29285,374962,12
29285,440969,11
29285,565262,11
29285,805727,11
29291,317467,11
29291,328853,12
29291,333934,13
29291,34284,11
29291,374962,12
29291,401603,11
29291,440969,11
29291,481969,12
29291,54406,11
29291,565262,13
29291,6614,11
29291,677808,12
29291,714957,11
29291,773887,12
29291,797640,12
29291,805252,13
29291,805727,13
29291,839748,14
29291,863591,12
29310,41512,23
293450,359770,15
293450,63510,15
293509,332972,15
293509,401611,12
293509,51358,11
293509,653565,11
293509,653566,11
293509,653567,11
293509,653568,11
293509,653569,11
293509,653570,11
293509,654231,11
293509,658982,12
293509,658992,12
293509,658997,12
293509,659000,12
293509,659002,12
293509,714957,16
293509,747686,12
293509,747731,12
293509,747997,11
293509,773309,16
293509,802881,15
293509,803654,12
293509,805738,11
293509,947252,12
29355,316678,12
29355,409493,12
29355,441807,11
29355,521637,11
29355,566051,11
29355,572296,11
29355,659006,11
29355,685615,14
29355,685651,11
29355,685864,13
29355,714957,20
29355,73082,25
29355,773303,11
29355,773912,13
29355,802171,11
29355,802696,12
29355,803475,11
29355,804470,11
29355,805569,12
29414,330546,14
29414,330704,13
29414,332976,11
29414,402361,12
29414,41095,11
29414,499321,11
29414,55362,11
29414,565404,15
29414,599592,11
29414,60268,14
29414,642329,14
29414,714957,14
29414,719415,14
29414,734384,13
29414,734543,15
29414,747659,14
29414,747661,14
29414,747662,14
29414,747663,14
29414,747753,11
29414,76316,11
29414,796429,11
29414,802134,13
29414,802140,13
29414,802171,11
29414,802183,12
29414,802229,11
29414,802696,14
29414,802709,13
29414,802747,11
29414,802829,11
29414,802851,14
29414,803250,12
29414,803463,11
29414,805269,12
29414,806491,11
29414,95535,14
294148,72290,11
294490,315464,20
294490,699321,20
29474,297580,11
29474,563150,11
29474,73214,13
29474,745210,11
29474,866603,11
294776,294785,13
294778,294785,11
294778,496891,11
294785,340195,11
294785,674994,11
294785,763315,11
294786,328863,15
294786,393573,12
29519,630838,12
29519,806643,11
295339,300713,11
295339,303196,11
295339,438167,11
295339,56680,11
295339,602625,12
295339,745380,14
295339,745909,11
295339,745911,13
295353,692194,13
295407,79344,25
296256,296257,11
296256,296258,11
296256,54210,11
296256,71454,11
296257,296258,11
296257,54210,11
296257,71454,11
296258,54210,11
296258,71454,11
296275,297588,20
296275,30706,11
296275,318215,13
296275,330537,11
296275,333934,12
296275,334886,262
296275,374962,13
296275,437070,11
296275,565262,11
296275,572293,13
296275,682825,13
296275,693049,12
296275,714945,41
296275,714947,78
296275,714952,102
296275,714953,54
296275,714954,53
296275,714955,48
296275,714957,55
296275,773887,11
296275,773943,11
296275,883319,11
296275,949622,24
296275,950166,11
296275,950219,209
296275,950321,114
297455,63510,12
297580,333665,13
297580,391997,11
297580,39705,12
297580,43376,11
297580,73214,12
297580,771779,11
297580,778600,13
297580,801308,11
297580,804505,11
297580,806908,12
297580,909847,11
297588,334886,25
297588,714947,16
297588,714952,20
297588,950219,41
297588,950321,24
297654,368268,11
297654,795372,14
297654,834892,13
297654,97505,15
297676,51358,11
297676,636985,11
297676,654052,11
297676,685642,12
297676,714957,13
297676,950321,11
297771,66365,17
297771,783591,14
297773,714941,11
297776,366982,13
297776,438675,11
297776,45397,12
297776,50467,13
297776,538978,12
297776,577679,14
297776,714937,12
297776,714952,15
297776,950219,15
297776,950321,12
297991,332284,15
297991,339501,13
297991,656843,11
29800,33977,24
29800,35931,20
298171,87768,11
298663,57611,12
298663,57626,11
298663,710093,12
299559,673877,15
299559,675341,12
299567,45136,11
299651,373207,13
299680,863591,11
29979,63532,18
29979,98333,18
29981,35489,16
299816,303196,14
299816,316678,12
299816,332100,11
299816,399353,11
299816,419624,13
299816,43717,13
299816,523572,11
299816,524947,12
299816,566051,11
299816,714957,13
299816,747596,12
299816,747713,11
299816,747753,11
299816,76434,11
299816,806524,12
299816,807525,12
299816,949302,11
300098,303196,11
300103,714957,11
300127,300713,14
300127,303196,17
300127,508214,11
300127,53707,13
300127,602625,12
300127,717323,11
300127,745911,11
300127,753775,16
300127,868167,13
300127,987300,14
300127,991178,12
300143,300144,29
300143,300145,29
300143,402877,16
300143,409493,13
300143,463631,12
300143,507530,13
300143,521638,11
300143,555441,11
300143,660843,11
300143,714957,17
300143,747687,11
300143,747746,15
300143,805268,11
300143,820107,13
300144,300145,29
300144,402877,16
300144,409493,13
300144,463631,12
300144,507530,13
300144,521638,11
300144,555441,11
300144,660843,11
300144,714957,17
300144,747687,11
300144,747746,15
300144,805268,11
300144,820107,13
300145,402877,16
300145,409493,13
300145,463631,12
300145,507530,13
300145,521638,11
300145,555441,11
300145,660843,11
300145,714957,17
300145,747687,11
300145,747746,15
300145,805268,11
300145,820107,13
300713,303196,19
300713,320705,11
300713,355758,12
300713,355759,12
300713,375451,11
300713,382555,11
300713,408249,12
300713,438214,11
300713,452649,12
300713,53707,12
300713,544220,11
300713,56680,12
300713,593275,12
300713,602625,13
300713,640099,12
300713,66350,13
300713,696058,12
300713,717323,12
300713,742283,12
300713,745380,14
300713,745909,15
300713,745911,16
300713,753775,15
300713,785923,12
300713,868167,13
300713,883259,12
300713,888058,12
300713,930293,11
300713,956266,13
300713,987300,11
300714,31866,12
300714,324891,12
300714,332271,14
300714,44955,13
300714,45399,11
300714,565445,16
300714,714941,11
300714,714945,11
300714,714957,14
300714,740129,12
300714,745450,15
300714,747617,13
300714,747618,13
300714,844365,13
300714,949622,14
300714,950219,13
300771,303196,12
300771,324891,16
300771,472964,14
300771,565445,11
300771,714941,17
300771,714957,11
300771,745911,11
300771,809218,13
300771,895048,11
300771,930311,11
300771,949622,11
301691,326747,16
30219,77754,12
30219,819425,11
30219,86450,23
303113,303164,13
303113,303196,19
303113,714935,12
303113,714941,18
303113,714942,12
303113,714945,13
303113,714957,14
303113,75237,12
303113,947252,14
303113,949622,14
303113,950166,12
303164,303196,13
303164,303597,12
303164,714939,13
303164,714941,22
303164,714942,12
