person_id,person_name,role,event_year,event_title,event_id,event_type,tipo
376794,Emilio Quadrelli,Commissario,1905,"Sala regionale italiana: Sale lombarde - Sale XXVI, XXVII",2224,section,annali_arti_visive
376794,Emilio Quadrelli,Commissario,1907,Sala italiana: Lombardia,2301,section,annali_arti_visive
376794,Emilio Quadrelli,Commissario,1907,Sala italiana: Saletta lombarda,2299,section,annali_arti_visive
376794,Emilio Quadrelli,Commissario,1907,Sala italiana: Sala lombarda,2302,section,annali_arti_visive
376794,Emilio Quadrelli,Commissario,1907,Sala italiana: Lombardia (bianco e nero),2300,section,annali_arti_visive
382651,Jules Pierre Van Biesbroeck,Accettazione,1920,12. Esposizione Internazionale d'Arte della Città di Venezia,1,manifestazione,annali_arti_visive
382651,Jules Pierre Van Biesbroeck,Accettazione,1924,14. Esposizione Internazionale d'Arte della Città di Venezia,224,manifestazione,annali_arti_visive
376551,Edward Coley Burne Jones,Comitato di Patrocinio,1895,Prima Esposizione Internazionale d'Arte della Città di Venezia,212,manifestazione,annali_arti_visive
376551,Edward Coley Burne Jones,Comitato di Patrocinio,1897,2. Esposizione Internazionale d'Arte della Città di Venezia,213,manifestazione,annali_arti_visive
374310,Émile Langui,Commissario,1948,Partecipazioni nazionali: Belgio,4792,section,annali_arti_visive
374310,Émile Langui,Commissario,1950,Partecipazioni nazionali: Belgio,4591,section,annali_arti_visive
374310,Émile Langui,Commissario,1950,Partecipazioni nazionali: Belgio - James Ensor,8127,section,annali_arti_visive
374310,Émile Langui,Commissario,1952,Partecipazioni nazionali: Belgio - L'Espressionismo fiammingo,4709,section,annali_arti_visive
374310,Émile Langui,Commissario,1954,Partecipazioni nazionali: Belgio,4875,section,annali_arti_visive
374310,Émile Langui,Commissario,1962,Partecipazioni nazionali: Belgio,5191,section,annali_arti_visive
374310,Émile Langui,Giuria Internazionale di Premiazione,1948,24. Biennale di Venezia,227,manifestazione,annali_arti_visive
374310,Émile Langui,Giuria Internazionale di Premiazione,1950,25. Esposizione Biennale Internazionale d'Arte,228,manifestazione,annali_arti_visive
374310,Émile Langui,Giuria Internazionale di Premiazione,1952,26. Biennale di Venezia,229,manifestazione,annali_arti_visive
374310,Émile Langui,Giuria Internazionale,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
374310,Émile Langui,Comitato Internazionale di esperti,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
374310,Émile Langui,Giuria Premio UNESCO,1966,33. Esposizione Biennale Internazionale d'Arte,235,manifestazione,annali_arti_visive
374310,Émile Langui,Giuria Internazionale di Premiazione,1968,34. Esposizione Biennale Internazionale d'Arte,42,manifestazione,annali_arti_visive
441892,Dawei Liu,Artista,2007,Tra Oriente e Occidente. Omar Galliani e il grande disegno italiano in Cina (Evento Collaterale),79,event,annali_arti_visive
441892,Dawei Liu,Comitato scientifico,2007,Tra Oriente e Occidente. Omar Galliani e il grande disegno italiano in Cina (Evento Collaterale),79,event,annali_arti_visive
441892,Dawei Liu,Collaboratore,2009,Liu Zhong Elogio della Natura (Evento Collaterale),463,event,annali_arti_visive
378207,Hein-Kuhn Oh,Artista,2013,Who is Alice? (Evento Collaterale),791,event,annali_arti_visive
380959,Wael Shawky,Curatore,2024,Partecipazioni nazionali: Egitto - Drama 1882,8700,section,annali_arti_visive
380959,Wael Shawky,Partecipante,2015,Glasstress Gotika (Evento Collaterale),1088,event,annali_arti_visive
369808,Pio Semeghini,Commissario,1948,Mostra retrospettiva di Paola Consolo,4823,section,annali_arti_visive
369808,Pio Semeghini,Commissario,1948,Mostra retrospettiva di Umberto Moggioli,4763,section,annali_arti_visive
369808,Pio Semeghini,Commissario,1948,Mostra retrospettiva di Gino Rossi,4737,section,annali_arti_visive
369808,Pio Semeghini,Commissione per le arti figurative,1948,24. Biennale di Venezia,227,manifestazione,annali_arti_visive
369808,Pio Semeghini,Giuria Internazionale di Premiazione,1952,26. Biennale di Venezia,229,manifestazione,annali_arti_visive
365727, Kimsooja,Artista,2005,NowHere Europe (evento nell'ambito),181,event,annali_arti_visive
365727, Kimsooja,Artista,2008,La sostenibile leggerezza dell'essere - La metafora dello spazio (evento collaterale),348,event,annali_architettura
496170,Sam Lewitt,Relatore,2017,Tavola Aperta - Sam Lewitt,1362,event,annali_arti_visive
424901,Nelson Ramírez de Arellano Conde,Curatore,2022,Partecipazioni nazionali: Cuba - TERRA IGNOTA (proposte per un Nuovo Mondo),7740,section,annali_arti_visive
424901,Nelson Ramírez de Arellano Conde,Curatore,2024,Partecipazioni nazionali: Cuba - Curtain,8698,section,annali_arti_visive
416039,Runo Lagomarsino,Artista,2011,Future Generation Art Prize @Venice (Evento Collaterale),575,event,annali_arti_visive
452133,Kris Lemsalu,Partecipante,2015,Glasstress Gotika (Evento Collaterale),1088,event,annali_arti_visive
382152,Lino Selvatico,Comitato Ordinatore,1903,5. Esposizione Internazionale d'Arte della Città di Venezia,216,manifestazione,annali_arti_visive
384959,Maurizio Trevisan,Consiglio Direttivo,1979,Mostra Internazionale del Cinema,51,manifestazione,annali_cinema
384959,Maurizio Trevisan,Consiglio Direttivo,1979,Venezia e lo spazio scenico,442,manifestazione,annali_teatro
384959,Maurizio Trevisan,Consiglio Direttivo,1980,Mostra Internazionale del Cinema,53,manifestazione,annali_cinema
384959,Maurizio Trevisan,Consiglio Direttivo,1980,Prima Mostra Internazionale di Architettura: La Presenza del Passato,87,manifestazione,annali_architettura
384959,Maurizio Trevisan,Consiglio Direttivo,1980,39. Biennale arti visive 1980,52,manifestazione,annali_arti_visive
384959,Maurizio Trevisan,Consiglio Direttivo,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
384959,Maurizio Trevisan,Consiglio Direttivo,1981,Mostra Internazionale del Cinema,54,manifestazione,annali_cinema
384959,Maurizio Trevisan,Consiglio Direttivo,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
384959,Maurizio Trevisan,Consiglio Direttivo,1982,Mostra Internazionale del Cinema,55,manifestazione,annali_cinema
384959,Maurizio Trevisan,Consiglio Direttivo,1982,Seconda Mostra Internazionale di Architettura: Architettura nei Paesi islamici,90,manifestazione,annali_architettura
384959,Maurizio Trevisan,Consiglio Direttivo,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
384959,Maurizio Trevisan,Consiglio Direttivo,1983,40. Mostra Internazionale del Cinema,56,manifestazione,annali_cinema
384959,Maurizio Trevisan,Consiglio Direttivo,1984,"41. Esposizione Internazionale d'Arte: Arte e Arti, Attualità e Storia",241,manifestazione,annali_arti_visive
384959,Maurizio Trevisan,Consiglio Direttivo,1985,Terza Mostra Internazionale di Architettura : Progetto Venezia,91,manifestazione,annali_architettura
384959,Maurizio Trevisan,Consiglio Direttivo,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
384959,Maurizio Trevisan,Consiglio Direttivo,1986,42. Esposizione Internazionale d'Arte : arte e scienza,242,manifestazione,annali_arti_visive
384959,Maurizio Trevisan,Consiglio Direttivo,1987,44. Mostra Internazionale del Cinema,60,manifestazione,annali_cinema
440252,Vasil Zaharieff,Commissione di selezione,1942,Partecipazioni nazionali: Bulgaria,4415,section,annali_arti_visive
384934,Antonio Casellati,Vicepresidente della Biennale,1988,45. Mostra Internazionale del Cinema,61,manifestazione,annali_cinema
384934,Antonio Casellati,Consiglio Direttivo,1988,43. Esposizione Internazionale d'Arte : il luogo degli artisti,243,manifestazione,annali_arti_visive
384934,Antonio Casellati,Vicepresidente della Biennale,1989,46. Mostra Internazionale d’Arte Cinematografica,62,manifestazione,annali_cinema
384934,Antonio Casellati,Consiglio Direttivo,1990,44. Esposizione Internazionale d'Arte : Dimensione Futuro - L'artista e lo Spazio,244,manifestazione,annali_arti_visive
397930,Claudio Abate,Artista,2011,Pino Pascali. Ritorno a Venezia / Puglia Arte Contemporanea (Evento Collaterale),590,event,annali_arti_visive
367789,Aldo Rossi,Curatore,1986,"Museo Statale, l'Aia",3327,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Schizzi di Viaggio,3333,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,"ANDB ( Sindacato Nazionale dei Lavoratori del Diamante), Amsterdam",3329,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,"Castello di caccia St Hubertus, Hoenderloo",3325,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Edilizia,3336,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Progetti di Architettura,3331,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Studi di Architettura,3334,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Urbanistica,3323,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Progetti utopici,3337,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Tipografia e Design,3332,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,"Casa degli artisti, Amsterdam",3330,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,"First Church of Christ, Scientist, l'Aia",3326,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,"La Borsa, Amsterdam",3324,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,"Palazzo della Pace, L'Aia",3328,section,annali_architettura
367789,Aldo Rossi,Curatore,1986,Ville,3335,section,annali_architettura
367789,Aldo Rossi,Partecipante,2008,Le visioni dell'architetto. Tracce dagli archivi italiani di architettura (evento collaterale),350,event,annali_architettura
367789,Aldo Rossi,Partecipante,2012,Novecento. Architetture e città del Veneto (Evento Collaterale),705,event,annali_architettura
367789,Aldo Rossi,Direttore del Settore Architettura,1985,Terza Mostra Internazionale di Architettura : Progetto Venezia,91,manifestazione,annali_architettura
367789,Aldo Rossi,Giuria,1985,Terza Mostra Internazionale di Architettura : Progetto Venezia,91,manifestazione,annali_architettura
367789,Aldo Rossi,Allestimento,1985,Terza Mostra Internazionale di Architettura : Progetto Venezia,91,manifestazione,annali_architettura
367789,Aldo Rossi,Direttore del Settore Architettura,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
367789,Aldo Rossi,Curatore,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
367789,Aldo Rossi,Allestimento,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
367789,Aldo Rossi,Giuria di premiazione,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
76538,Antony Gormley,Artista,2022,Lucio Fontana / Antony Gormley (evento collaterale),2122,event,annali_arti_visive
76538,Antony Gormley,Giuria,2006,"10. Mostra Internazionale di Architettura : Città, Architettura e società",269,manifestazione,annali_architettura
366768,Giovanni Favaretto Fisca,Comitato promotore,1966,[mostra retrospettiva] Giorgio Morandi ,5411,section,annali_arti_visive
366768,Giovanni Favaretto Fisca,Consiglio di Amministrazione,1952,26. Biennale di Venezia,229,manifestazione,annali_arti_visive
366768,Giovanni Favaretto Fisca,Consiglio di Amministrazione,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
366768,Giovanni Favaretto Fisca,Consiglio di Amministrazione,1956,28. Esposizione Biennale Internazionale d'Arte,230,manifestazione,annali_arti_visive
366768,Giovanni Favaretto Fisca,Vice Presidente,1962,31. Esposizione Biennale Internazionale d'Arte,233,manifestazione,annali_arti_visive
366768,Giovanni Favaretto Fisca,Consiglio di Amministrazione,1964,32. Esposizione Biennale Internazionale d'Arte,234,manifestazione,annali_arti_visive
366768,Giovanni Favaretto Fisca,Consiglio di Amministrazione,1966,33. Esposizione Biennale Internazionale d'Arte,235,manifestazione,annali_arti_visive
366768,Giovanni Favaretto Fisca,Presidente,1967,28. Mostra Internazionale d'Arte Cinematografica di Venezia,41,manifestazione,annali_cinema
366768,Giovanni Favaretto Fisca,Presidente,1967,26. Festival Internazionale del Teatro di Prosa,127,manifestazione,annali_teatro
366768,Giovanni Favaretto Fisca,Presidente,1967,30. Festival Internazionale di Musica Contemporanea,186,manifestazione,annali_musica
366768,Giovanni Favaretto Fisca,Presidente,1968,29. Mostra Internazionale d'Arte Cinematografica di Venezia,43,manifestazione,annali_cinema
366768,Giovanni Favaretto Fisca,Presidente,1968,27. Festival Internazionale del Teatro di Prosa,128,manifestazione,annali_teatro
366768,Giovanni Favaretto Fisca,Presidente,1968,31. Festival Internazionale di Musica Contemporanea,187,manifestazione,annali_musica
366768,Giovanni Favaretto Fisca,Presidente,1968,34. Esposizione Biennale Internazionale d'Arte,42,manifestazione,annali_arti_visive
425127,Jonathas de Andrade,Artista,2013,Future Generation Art Prize @ Venice 2013 (Evento Collaterale),758,event,annali_arti_visive
383381,Leonid Sokov,Artista,2009,That Obscure Object of Art (Evento Collaterale),474,event,annali_arti_visive
383381,Leonid Sokov,Artista,2013,Lost in Translation (Evento Collaterale),765,event,annali_arti_visive
368083,Cesare De Michelis,Relatore,1982,Conversazione su Pier Paolo Pasolini,2406,event,annali_teatro
368083,Cesare De Michelis,Consiglio Direttivo,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
368083,Cesare De Michelis,Vicepresidente della Biennale,1981,Mostra Internazionale del Cinema,54,manifestazione,annali_cinema
368083,Cesare De Michelis,Consiglio Direttivo,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
368083,Cesare De Michelis,Vicepresidente della Biennale,1982,Mostra Internazionale del Cinema,55,manifestazione,annali_cinema
368083,Cesare De Michelis,Consiglio Direttivo,1982,Seconda Mostra Internazionale di Architettura: Architettura nei Paesi islamici,90,manifestazione,annali_architettura
368083,Cesare De Michelis,Consiglio Direttivo,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
368083,Cesare De Michelis,Consiglio Direttivo,1983,40. Mostra Internazionale del Cinema,56,manifestazione,annali_cinema
368083,Cesare De Michelis,Consiglio Direttivo,1984,"41. Esposizione Internazionale d'Arte: Arte e Arti, Attualità e Storia",241,manifestazione,annali_arti_visive
441850,Andris Eglitis,Partecipante,2015,Ornamentalism. The Purvītis Prize (Evento Collaterale),1102,event,annali_arti_visive
385719,Ercole Barovier,Comitato di esperti,1940,Padiglione delle Arti Decorative,4442,section,annali_arti_visive
385719,Ercole Barovier,Comitato di esperti,1940,Padiglione delle Arti Decorative - Mostra del merletto,8142,section,annali_arti_visive
385719,Ercole Barovier,Comitato di esperti,1940,Padiglione delle Arti Decorative - Mostra del vetro,8143,section,annali_arti_visive
385719,Ercole Barovier,Comitato di esperti,1940,Padiglione delle Arti Decorative - Mostra individuale di vetri di Paolo Venini,8144,section,annali_arti_visive
365706,Francisco Tropa,Relatore,2023,"Il vetro: un materiale dell’arte, una storia attraverso le Biennali",2395,event,manifestazioni_asac
496186,Franck Leibovici,Relatore,2017,Tavola Aperta - franck leibovici,1363,event,annali_arti_visive
421954,Thomas Struth,Relatore,2012,Conversazione : Unconscious Places,718,event,annali_architettura
389079,Piet Van Der Hem,Commissario,1932,Partecipazioni nazionali: Paesi Bassi,4170,section,annali_arti_visive
389079,Piet Van Der Hem,Organizzazione,1934,Partecipazioni nazionali: Paesi Bassi,4231,section,annali_arti_visive
389079,Piet Van Der Hem,Commissario,1938,Partecipazioni nazionali: Paesi Bassi,4657,section,annali_arti_visive
418084,Katharina Grosse,Artista,2022,"Katharina Grosse: Apollo, Apollo (evento collaterale)",2119,event,annali_arti_visive
376781,Alessandro Zezzos,Comitato Ordinatore,1895,Prima Esposizione Internazionale d'Arte della Città di Venezia,212,manifestazione,annali_arti_visive
376781,Alessandro Zezzos,Comitato Ordinatore,1897,2. Esposizione Internazionale d'Arte della Città di Venezia,213,manifestazione,annali_arti_visive
372688,Giuseppe Penone,Relatore,2021,"Meetings on Architecture - Vuslat Foundation Evento Speciale, lettura di Giuseppe Penone",1820,event,annali_architettura
